user_id,song_id,timestamp,duration_sec
u016,s0164,2025-03-05 15:24:00,195
u016,s0030,2025-03-05 18:30:00,419
u016,s0144,2025-03-05 20:05:00,275
u016,s0147,2025-03-05 22:39:00,371
u016,s0107,2025-03-06 01:45:00,375
u016,s0137,2025-03-06 05:01:00,176
u016,s0109,2025-03-06 08:50:00,36
u016,s0028,2025-03-06 11:08:00,42
u016,s0038,2025-03-06 12:50:00,57
u016,s0015,2025-03-06 15:46:00,132
u016,s0193,2025-03-06 16:59:00,112
u016,s0175,2025-03-06 18:17:00,158
u016,s0016,2025-03-06 18:59:00,383
u016,s0076,2025-03-06 22:24:00,134
u016,s0139,2025-03-07 01:41:00,46
u016,s0116,2025-03-07 03:17:00,82
u016,s0173,2025-03-07 05:59:00,408
u016,s0058,2025-03-07 08:27:00,410
u016,s0144,2025-03-07 11:17:00,229
u016,s0131,2025-03-07 12:22:00,386
u016,s0178,2025-03-07 13:40:00,370
u016,s0098,2025-03-07 13:57:00,228
u016,s0176,2025-03-07 15:48:00,190
u016,s0014,2025-03-07 18:14:00,36
u016,s0065,2025-03-07 21:29:00,133
u016,s0200,2025-03-08 00:12:00,256
u016,s0058,2025-03-08 03:49:00,354
u016,s0182,2025-03-08 06:54:00,361
u016,s0194,2025-03-08 08:33:00,331
u016,s0190,2025-03-08 10:57:00,338
u016,s0199,2025-03-08 11:52:00,401
u016,s0076,2025-03-08 12:46:00,259
u016,s0175,2025-03-08 13:36:00,68
u016,s0045,2025-03-08 14:28:00,406
u016,s0031,2025-03-08 16:44:00,223
u016,s0110,2025-03-08 16:59:00,172
u016,s0068,2025-03-08 19:26:00,96
u016,s0150,2025-03-08 20:12:00,160
u016,s0085,2025-03-08 20:18:00,268
u016,s0040,2025-03-08 23:24:00,50
u016,s0083,2025-03-09 00:08:00,335
u016,s0199,2025-03-09 00:26:00,350
u016,s0170,2025-03-09 03:08:00,184
u016,s0147,2025-03-09 05:18:00,311
u016,s0019,2025-03-09 06:54:00,392
u016,s0135,2025-03-09 08:20:00,142
u016,s0134,2025-03-09 09:12:00,64
u016,s0130,2025-03-09 12:38:00,111
u016,s0140,2025-03-09 14:29:00,304
u016,s0024,2025-03-09 16:17:00,208
u016,s0055,2025-03-09 17:18:00,369
u016,s0085,2025-03-09 18:47:00,214
u016,s0056,2025-03-09 20:07:00,415
u016,s0136,2025-03-09 22:50:00,273
u016,s0193,2025-03-10 01:18:00,362
u016,s0030,2025-03-10 01:25:00,372
u016,s0115,2025-03-10 02:58:00,153
u016,s0165,2025-03-10 06:54:00,344
u016,s0160,2025-03-10 10:54:00,154
u016,s0175,2025-03-10 11:09:00,194
u016,s0030,2025-03-10 12:51:00,227
u016,s0139,2025-03-10 14:01:00,400
u016,s0007,2025-03-10 15:18:00,294
u016,s0198,2025-03-10 18:53:00,221
u016,s0131,2025-03-10 21:09:00,258
u016,s0012,2025-03-10 23:18:00,181
u016,s0167,2025-03-11 03:12:00,128
u016,s0132,2025-03-11 04:39:00,72
u016,s0043,2025-03-11 05:08:00,305
u016,s0002,2025-03-11 07:29:00,350
u016,s0054,2025-03-11 07:50:00,373
u016,s0199,2025-03-11 10:36:00,139
u016,s0176,2025-03-11 14:22:00,247
u016,s0027,2025-03-11 18:00:00,135
u016,s0180,2025-03-11 20:22:00,409
u016,s0112,2025-03-11 23:45:00,361
u016,s0019,2025-03-12 03:19:00,412
u016,s0040,2025-03-12 06:19:00,42
u016,s0184,2025-03-12 08:21:00,199
u016,s0023,2025-03-12 08:35:00,67
u016,s0046,2025-03-12 08:53:00,158
u016,s0019,2025-03-12 11:20:00,324
u016,s0059,2025-03-12 14:55:00,162
u016,s0100,2025-03-12 16:44:00,260
u016,s0104,2025-03-12 19:30:00,251
u016,s0005,2025-03-12 20:55:00,229
u016,s0031,2025-03-12 23:52:00,303
u016,s0165,2025-03-12 23:58:00,398
u017,s0194,2025-03-01 00:21:00,411
u017,s0012,2025-03-01 02:55:00,388
u017,s0019,2025-03-01 06:37:00,213
u017,s0028,2025-03-01 08:50:00,178
u017,s0176,2025-03-01 12:16:00,184
u017,s0023,2025-03-01 14:56:00,174
u017,s0113,2025-03-01 18:16:00,225
u017,s0170,2025-03-01 20:02:00,45
u017,s0041,2025-03-01 22:08:00,303
u017,s0035,2025-03-01 23:09:00,412
u017,s0140,2025-03-02 00:54:00,181
u017,s0037,2025-03-02 03:41:00,182
u017,s0187,2025-03-02 06:39:00,361
u017,s0003,2025-03-02 08:19:00,313
u017,s0143,2025-03-02 12:07:00,102
u017,s0011,2025-03-02 12:43:00,32
u017,s0153,2025-03-02 15:14:00,231
u017,s0141,2025-03-02 17:36:00,73
u017,s0054,2025-03-02 18:59:00,413
u017,s0186,2025-03-02 22:13:00,206
u017,s0106,2025-03-02 23:12:00,360
u017,s0132,2025-03-03 02:54:00,102
u017,s0048,2025-03-03 03:40:00,143
u017,s0065,2025-03-03 06:22:00,129
u017,s0047,2025-03-03 06:56:00,373
u017,s0146,2025-03-03 10:25:00,57
u017,s0193,2025-03-03 14:07:00,311
u017,s0166,2025-03-03 16:10:00,311
u017,s0075,2025-03-03 16:33:00,373
u017,s0065,2025-03-03 16:55:00,80
u017,s0186,2025-03-03 17:50:00,327
u017,s0085,2025-03-03 19:59:00,212
u017,s0172,2025-03-03 20:36:00,365
u017,s0026,2025-03-03 21:41:00,175
u017,s0018,2025-03-04 00:24:00,129
u017,s0125,2025-03-04 01:50:00,260
u017,s0158,2025-03-04 03:19:00,367
u017,s0178,2025-03-04 04:42:00,329
u017,s0145,2025-03-04 05:26:00,320
u017,s0081,2025-03-04 07:04:00,249
u017,s0002,2025-03-04 07:52:00,190
u017,s0057,2025-03-04 09:00:00,394
u017,s0165,2025-03-04 12:14:00,253
u017,s0093,2025-03-04 13:29:00,98
u017,s0188,2025-03-04 16:27:00,199
u017,s0123,2025-03-04 20:16:00,266
u017,s0092,2025-03-04 22:15:00,186
u017,s0142,2025-03-05 00:24:00,85
u017,s0166,2025-03-05 01:13:00,340
u017,s0072,2025-03-05 01:38:00,101
u017,s0138,2025-03-05 05:31:00,130
u017,s0188,2025-03-05 06:43:00,350
u017,s0187,2025-03-05 07:07:00,68
u017,s0005,2025-03-05 11:00:00,289
u017,s0008,2025-03-05 13:46:00,327
u017,s0104,2025-03-05 16:19:00,332
u017,s0010,2025-03-05 17:18:00,312
u017,s0140,2025-03-05 18:29:00,306
u017,s0168,2025-03-05 20:34:00,106
u017,s0101,2025-03-05 22:12:00,144
u017,s0198,2025-03-06 02:05:00,331
u017,s0075,2025-03-06 05:17:00,98
u017,s0129,2025-03-06 07:20:00,291
u017,s0102,2025-03-06 07:48:00,216
u017,s0003,2025-03-06 10:01:00,369
u017,s0158,2025-03-06 11:07:00,380
u017,s0194,2025-03-06 11:54:00,293
u017,s0115,2025-03-06 12:34:00,111
u017,s0145,2025-03-06 13:24:00,319
u017,s0038,2025-03-06 16:17:00,406
u017,s0124,2025-03-06 19:29:00,213
u017,s0057,2025-03-06 19:44:00,419
u017,s0060,2025-03-06 21:53:00,62
u017,s0095,2025-03-06 23:05:00,149
u017,s0172,2025-03-06 23:20:00,135
u017,s0093,2025-03-07 01:37:00,228
u017,s0117,2025-03-07 03:42:00,53
u017,s0167,2025-03-07 03:57:00,195
u017,s0181,2025-03-07 04:28:00,296
u017,s0071,2025-03-07 07:15:00,409
u017,s0149,2025-03-07 08:27:00,308
u017,s0045,2025-03-07 10:57:00,222
u017,s0097,2025-03-07 13:49:00,217
u017,s0168,2025-03-07 16:24:00,69
u017,s0065,2025-03-07 18:41:00,222
u017,s0058,2025-03-07 22:38:00,294
u017,s0091,2025-03-08 00:26:00,206
u017,s0124,2025-03-08 02:35:00,339
u017,s0129,2025-03-08 02:41:00,101
u017,s0043,2025-03-08 04:38:00,147
u017,s0132,2025-03-08 05:02:00,359
u017,s0055,2025-03-08 06:18:00,106
u017,s0041,2025-03-08 07:10:00,215
u017,s0184,2025-03-08 09:49:00,90
u017,s0059,2025-03-08 12:43:00,242
u017,s0085,2025-03-08 16:15:00,398
u017,s0124,2025-03-08 16:49:00,375
u017,s0123,2025-03-08 18:56:00,137
u017,s0042,2025-03-08 21:32:00,361
u017,s0106,2025-03-09 01:10:00,41
u017,s0012,2025-03-09 02:17:00,95
u017,s0152,2025-03-09 04:48:00,112
u017,s0162,2025-03-09 05:27:00,292
u017,s0147,2025-03-09 05:42:00,105
u017,s0043,2025-03-09 06:01:00,162
u017,s0133,2025-03-09 06:52:00,237
u017,s0145,2025-03-09 09:30:00,356
u017,s0185,2025-03-09 09:39:00,402
u017,s0073,2025-03-09 12:33:00,73
u017,s0115,2025-03-09 13:33:00,340
u017,s0124,2025-03-09 15:38:00,117
u017,s0106,2025-03-09 16:39:00,337
u017,s0150,2025-03-09 17:20:00,123
u017,s0169,2025-03-09 20:04:00,291
u017,s0043,2025-03-09 21:16:00,400
u017,s0088,2025-03-10 00:16:00,262
u017,s0152,2025-03-10 02:53:00,65
u017,s0097,2025-03-10 03:56:00,227
u017,s0028,2025-03-10 04:34:00,38
u018,s0130,2025-03-01 02:18:00,380
u018,s0039,2025-03-01 04:10:00,340
u018,s0046,2025-03-01 04:39:00,273
u018,s0158,2025-03-01 08:34:00,337
u018,s0137,2025-03-01 08:48:00,287
u018,s0031,2025-03-01 12:05:00,77
u018,s0169,2025-03-01 14:13:00,96
u018,s0155,2025-03-01 18:08:00,306
u018,s0001,2025-03-01 21:44:00,377
u018,s0111,2025-03-02 00:35:00,297
u018,s0095,2025-03-02 02:27:00,52
u018,s0136,2025-03-02 05:30:00,249
u018,s0124,2025-03-02 06:33:00,225
u018,s0151,2025-03-02 08:07:00,409
u018,s0195,2025-03-02 12:04:00,386
u018,s0026,2025-03-02 14:36:00,247
u018,s0066,2025-03-02 15:15:00,274
u018,s0060,2025-03-02 18:36:00,72
u018,s0154,2025-03-02 19:53:00,308
u018,s0066,2025-03-02 21:42:00,126
u018,s0182,2025-03-02 21:48:00,410
u018,s0002,2025-03-03 01:15:00,325
u018,s0031,2025-03-03 03:33:00,296
u018,s0097,2025-03-03 03:39:00,365
u018,s0177,2025-03-03 04:36:00,191
u018,s0093,2025-03-03 06:25:00,84
u018,s0110,2025-03-03 07:09:00,363
u018,s0065,2025-03-03 09:43:00,163
u018,s0138,2025-03-03 13:26:00,246
u018,s0094,2025-03-03 15:55:00,343
u018,s0175,2025-03-03 17:10:00,233
u018,s0053,2025-03-03 20:28:00,241
u018,s0143,2025-03-03 22:54:00,277
u018,s0095,2025-03-03 23:44:00,316
u018,s0124,2025-03-04 02:11:00,159
u018,s0148,2025-03-04 03:34:00,206
u018,s0181,2025-03-04 06:57:00,233
u018,s0036,2025-03-04 10:10:00,367
u018,s0192,2025-03-04 10:45:00,147
u018,s0180,2025-03-04 12:44:00,112
u018,s0055,2025-03-04 13:14:00,290
u018,s0087,2025-03-04 15:01:00,311
u018,s0179,2025-03-04 17:43:00,380
u018,s0014,2025-03-04 20:48:00,112
u018,s0163,2025-03-04 22:32:00,32
u018,s0024,2025-03-05 02:02:00,104
u018,s0154,2025-03-05 04:07:00,252
u018,s0017,2025-03-05 04:34:00,164
u018,s0095,2025-03-05 05:35:00,70
u018,s0010,2025-03-05 08:15:00,400
u018,s0103,2025-03-05 09:58:00,344
u018,s0134,2025-03-05 12:50:00,176
u018,s0153,2025-03-05 15:57:00,59
u018,s0045,2025-03-05 19:20:00,357
u018,s0113,2025-03-05 21:31:00,35
u018,s0169,2025-03-05 22:27:00,295
u018,s0050,2025-03-05 23:45:00,47
u018,s0154,2025-03-06 03:10:00,291
u018,s0179,2025-03-06 05:27:00,148
u018,s0044,2025-03-06 08:09:00,375
u018,s0093,2025-03-06 08:23:00,152
u018,s0001,2025-03-06 11:15:00,110
u018,s0071,2025-03-06 11:42:00,234
u018,s0172,2025-03-06 13:17:00,232
u018,s0151,2025-03-06 15:05:00,132
u018,s0004,2025-03-06 17:22:00,407
u018,s0018,2025-03-06 20:27:00,76
u018,s0073,2025-03-06 22:52:00,401
u018,s0144,2025-03-07 02:29:00,328
u018,s0089,2025-03-07 04:03:00,171
u018,s0156,2025-03-07 05:05:00,129
u018,s0104,2025-03-07 07:06:00,324
u018,s0067,2025-03-07 07:12:00,119
u018,s0130,2025-03-07 09:01:00,84
u018,s0019,2025-03-07 11:29:00,287
u018,s0088,2025-03-07 12:49:00,89
u018,s0132,2025-03-07 16:19:00,161
u018,s0138,2025-03-07 20:08:00,324
u018,s0178,2025-03-07 21:17:00,256
u018,s0145,2025-03-07 22:58:00,277
u018,s0063,2025-03-08 02:20:00,417
u018,s0199,2025-03-08 03:51:00,264
u018,s0118,2025-03-08 06:50:00,330
u018,s0008,2025-03-08 10:35:00,276
u018,s0067,2025-03-08 11:09:00,64
u018,s0163,2025-03-08 12:51:00,142
u018,s0180,2025-03-08 15:49:00,147
u018,s0081,2025-03-08 19:18:00,241
u018,s0133,2025-03-08 20:53:00,304
u018,s0180,2025-03-08 21:00:00,164
u018,s0074,2025-03-08 22:08:00,77
u018,s0173,2025-03-08 23:55:00,413
u019,s0020,2025-03-01 01:32:00,313
u019,s0122,2025-03-01 02:22:00,190
u019,s0056,2025-03-01 03:57:00,323
u019,s0047,2025-03-01 05:10:00,412
u019,s0049,2025-03-01 08:09:00,285
u019,s0052,2025-03-01 11:22:00,150
u019,s0062,2025-03-01 14:35:00,165
u019,s0059,2025-03-01 15:32:00,133
u019,s0064,2025-03-01 19:10:00,346
u019,s0040,2025-03-01 20:46:00,84
u019,s0021,2025-03-01 21:21:00,376
u019,s0127,2025-03-02 00:15:00,344
u019,s0196,2025-03-02 00:21:00,307
u019,s0124,2025-03-02 00:36:00,220
u019,s0081,2025-03-02 03:19:00,282
u019,s0148,2025-03-02 07:13:00,170
u019,s0047,2025-03-02 09:23:00,291
u019,s0102,2025-03-02 10:39:00,143
u019,s0148,2025-03-02 13:56:00,95
u019,s0135,2025-03-02 14:14:00,246
u019,s0139,2025-03-02 16:21:00,46
u019,s0089,2025-03-02 18:34:00,231
u019,s0176,2025-03-02 22:19:00,119
u019,s0031,2025-03-03 00:21:00,387
u019,s0118,2025-03-03 02:38:00,191
u019,s0003,2025-03-03 05:39:00,36
u019,s0054,2025-03-03 08:36:00,224
u019,s0026,2025-03-03 11:09:00,196
u019,s0157,2025-03-03 12:46:00,162
u019,s0141,2025-03-03 13:38:00,164
u019,s0069,2025-03-03 14:43:00,271
u019,s0088,2025-03-03 17:24:00,217
u019,s0128,2025-03-03 18:16:00,247
u019,s0108,2025-03-03 19:14:00,388
u019,s0096,2025-03-03 22:31:00,216
u019,s0103,2025-03-04 02:14:00,173
u019,s0047,2025-03-04 04:14:00,322
u019,s0148,2025-03-04 04:52:00,381
u019,s0026,2025-03-04 05:55:00,399
u019,s0061,2025-03-04 07:09:00,314
u019,s0098,2025-03-04 09:04:00,130
u019,s0190,2025-03-04 09:46:00,106
u019,s0003,2025-03-04 11:52:00,120
u019,s0128,2025-03-04 13:44:00,98
u019,s0162,2025-03-04 17:37:00,294
u019,s0185,2025-03-04 19:58:00,191
u019,s0125,2025-03-04 23:24:00,183
u019,s0144,2025-03-05 00:33:00,320
u019,s0102,2025-03-05 00:50:00,80
u019,s0042,2025-03-05 03:51:00,60
u019,s0066,2025-03-05 04:51:00,273
u019,s0162,2025-03-05 08:30:00,79
u019,s0191,2025-03-05 10:30:00,201
u019,s0093,2025-03-05 11:41:00,214
u019,s0143,2025-03-05 14:09:00,161
u019,s0006,2025-03-05 15:42:00,240
u019,s0090,2025-03-05 16:18:00,377
u019,s0051,2025-03-05 18:58:00,325
u019,s0167,2025-03-05 21:30:00,362
u019,s0045,2025-03-05 23:52:00,175
u019,s0084,2025-03-06 01:27:00,374
u019,s0125,2025-03-06 03:42:00,407
u019,s0021,2025-03-06 05:41:00,225
u019,s0074,2025-03-06 08:23:00,267
u019,s0038,2025-03-06 11:09:00,115
u019,s0087,2025-03-06 13:57:00,245
u019,s0157,2025-03-06 16:43:00,322
u019,s0019,2025-03-06 18:31:00,70
u019,s0088,2025-03-06 19:17:00,146
u019,s0082,2025-03-06 20:42:00,364
u019,s0182,2025-03-06 22:01:00,166
u019,s0166,2025-03-07 00:40:00,232
u019,s0114,2025-03-07 01:54:00,215
u019,s0151,2025-03-07 05:10:00,296
u019,s0106,2025-03-07 07:10:00,115
u019,s0006,2025-03-07 08:02:00,94
u019,s0061,2025-03-07 11:13:00,368
u019,s0191,2025-03-07 12:22:00,388
u019,s0021,2025-03-07 15:38:00,137
u019,s0102,2025-03-07 16:25:00,82
u019,s0017,2025-03-07 16:54:00,272
u019,s0014,2025-03-07 19:19:00,43
u019,s0102,2025-03-07 22:41:00,298
u019,s0022,2025-03-08 02:01:00,83
u019,s0159,2025-03-08 03:13:00,109
u019,s0168,2025-03-08 03:39:00,229
u019,s0059,2025-03-08 05:03:00,156
u019,s0073,2025-03-08 08:16:00,256
u019,s0033,2025-03-08 11:01:00,97
u019,s0044,2025-03-08 13:20:00,44
u019,s0170,2025-03-08 13:33:00,212
u019,s0084,2025-03-08 17:18:00,273
u019,s0139,2025-03-08 19:22:00,169
u019,s0114,2025-03-08 21:47:00,99
u019,s0139,2025-03-09 00:50:00,120
u019,s0153,2025-03-09 03:26:00,263
u019,s0192,2025-03-09 06:12:00,355
u019,s0145,2025-03-09 10:01:00,252
u019,s0164,2025-03-09 12:20:00,357
u019,s0080,2025-03-09 14:41:00,207
u019,s0139,2025-03-09 16:49:00,146
u019,s0023,2025-03-09 20:20:00,256
u019,s0094,2025-03-09 21:43:00,241
u019,s0040,2025-03-09 22:54:00,185
u019,s0001,2025-03-09 23:01:00,297
u019,s0195,2025-03-10 02:34:00,99
u019,s0074,2025-03-10 04:07:00,270
u019,s0003,2025-03-10 06:28:00,382
u019,s0194,2025-03-10 08:38:00,274
u019,s0003,2025-03-10 09:59:00,250
u019,s0075,2025-03-10 13:28:00,335
u019,s0002,2025-03-10 14:32:00,310
u019,s0049,2025-03-10 16:12:00,240
u019,s0144,2025-03-10 20:02:00,253
u019,s0064,2025-03-10 21:48:00,113
u019,s0189,2025-03-11 00:56:00,360
u019,s0097,2025-03-11 02:40:00,142
u019,s0021,2025-03-11 03:52:00,246
u019,s0062,2025-03-11 06:37:00,294
u019,s0157,2025-03-11 09:57:00,385
u019,s0070,2025-03-11 12:57:00,175
u019,s0191,2025-03-11 15:48:00,302
u019,s0069,2025-03-11 19:20:00,241
u019,s0018,2025-03-11 20:13:00,123
u019,s0075,2025-03-11 20:52:00,86
u019,s0117,2025-03-11 23:40:00,346
u019,s0070,2025-03-12 01:40:00,388
u019,s0126,2025-03-12 04:24:00,126
u019,s0005,2025-03-12 05:51:00,107
u019,s0137,2025-03-12 06:08:00,41
u019,s0027,2025-03-12 07:00:00,174
u019,s0033,2025-03-12 08:13:00,396
u020,s0003,2025-03-01 03:11:00,149
u020,s0039,2025-03-01 03:39:00,37
u020,s0056,2025-03-01 05:50:00,205
u020,s0080,2025-03-01 07:42:00,285
u020,s0119,2025-03-01 09:22:00,386
u020,s0009,2025-03-01 12:49:00,199
u020,s0193,2025-03-01 13:14:00,104
u020,s0069,2025-03-01 13:33:00,230
u020,s0140,2025-03-01 13:56:00,270
u020,s0050,2025-03-01 14:47:00,158
u020,s0098,2025-03-01 18:21:00,36
u020,s0197,2025-03-01 18:57:00,395
u020,s0099,2025-03-01 20:05:00,256
u020,s0189,2025-03-01 21:13:00,47
u020,s0118,2025-03-01 22:08:00,406
u020,s0025,2025-03-02 01:30:00,296
u020,s0054,2025-03-02 04:25:00,272
u020,s0175,2025-03-02 06:09:00,189
u020,s0041,2025-03-02 07:36:00,352
u020,s0011,2025-03-02 10:47:00,411
u020,s0134,2025-03-02 13:12:00,92
u020,s0124,2025-03-02 14:21:00,356
u020,s0051,2025-03-02 15:42:00,214
u020,s0014,2025-03-02 19:34:00,371
u020,s0029,2025-03-02 20:34:00,150
u020,s0112,2025-03-02 23:21:00,196
u020,s0043,2025-03-02 23:29:00,171
u020,s0031,2025-03-03 02:03:00,232
u020,s0063,2025-03-03 05:30:00,34
u020,s0149,2025-03-03 05:45:00,383
u020,s0177,2025-03-03 07:51:00,335
u020,s0096,2025-03-03 08:35:00,75
u020,s0041,2025-03-03 09:43:00,285
u020,s0176,2025-03-03 10:11:00,346
u020,s0195,2025-03-03 11:42:00,350
u020,s0016,2025-03-03 12:02:00,212
u020,s0040,2025-03-03 14:52:00,389
u020,s0028,2025-03-03 17:14:00,94
u020,s0060,2025-03-03 19:23:00,192
u020,s0166,2025-03-03 21:50:00,417
u020,s0113,2025-03-03 23:23:00,405
u020,s0006,2025-03-04 00:17:00,382
u020,s0092,2025-03-04 01:58:00,400
u020,s0065,2025-03-04 02:37:00,50
u020,s0181,2025-03-04 04:46:00,254
u020,s0076,2025-03-04 07:14:00,307
u020,s0126,2025-03-04 10:17:00,127
u020,s0048,2025-03-04 12:47:00,308
u020,s0083,2025-03-04 14:21:00,404
u020,s0071,2025-03-04 16:25:00,336
u020,s0142,2025-03-04 20:24:00,112
u020,s0136,2025-03-04 20:46:00,109
u020,s0076,2025-03-04 22:46:00,164
u020,s0094,2025-03-05 01:09:00,262
u020,s0199,2025-03-05 01:14:00,356
u020,s0098,2025-03-05 03:28:00,405
u020,s0005,2025-03-05 04:20:00,347
u020,s0094,2025-03-05 08:04:00,347
u020,s0083,2025-03-05 09:10:00,399
u020,s0169,2025-03-05 09:31:00,305
u020,s0100,2025-03-05 13:05:00,127
u020,s0175,2025-03-05 15:24:00,284
u020,s0142,2025-03-05 18:45:00,108
u020,s0073,2025-03-05 21:26:00,195
u020,s0165,2025-03-05 23:15:00,194
u020,s0025,2025-03-05 23:48:00,297
u020,s0018,2025-03-06 02:41:00,52
u020,s0034,2025-03-06 06:19:00,121
u020,s0009,2025-03-06 10:07:00,133
u020,s0125,2025-03-06 10:39:00,128
u020,s0009,2025-03-06 11:09:00,322
u020,s0100,2025-03-06 13:58:00,366
u020,s0135,2025-03-06 16:08:00,349
u020,s0152,2025-03-06 19:12:00,161
u020,s0094,2025-03-06 19:29:00,143
u020,s0184,2025-03-06 22:09:00,66
u020,s0054,2025-03-06 22:17:00,365
u020,s0021,2025-03-07 00:27:00,269
u020,s0164,2025-03-07 03:57:00,61
u020,s0143,2025-03-07 05:34:00,410
u020,s0107,2025-03-07 09:26:00,218
u020,s0182,2025-03-07 12:54:00,59
u020,s0158,2025-03-07 16:29:00,166
u020,s0011,2025-03-07 18:49:00,405
u020,s0078,2025-03-07 19:12:00,69
u020,s0133,2025-03-07 20:12:00,79
u020,s0186,2025-03-07 20:42:00,148
u020,s0099,2025-03-07 23:03:00,127
u020,s0135,2025-03-07 23:57:00,366
u020,s0146,2025-03-08 01:05:00,350
u020,s0143,2025-03-08 01:55:00,413
u020,s0107,2025-03-08 04:22:00,412
u020,s0197,2025-03-08 04:54:00,356
u020,s0092,2025-03-08 07:26:00,375
u020,s0180,2025-03-08 09:28:00,370
u020,s0027,2025-03-08 11:22:00,115
u020,s0047,2025-03-08 14:49:00,311
u020,s0130,2025-03-08 16:36:00,202
u020,s0041,2025-03-08 19:29:00,303
u020,s0114,2025-03-08 22:07:00,210
u020,s0081,2025-03-09 02:03:00,311
u020,s0096,2025-03-09 03:31:00,241
u020,s0163,2025-03-09 06:51:00,250
u020,s0186,2025-03-09 10:27:00,195
u020,s0062,2025-03-09 13:07:00,318
u020,s0055,2025-03-09 15:31:00,222
u020,s0141,2025-03-09 18:52:00,411
u020,s0093,2025-03-09 20:02:00,261
u021,s0001,2025-03-01 01:46:00,401
u021,s0073,2025-03-01 01:59:00,335
u021,s0133,2025-03-01 02:08:00,99
u021,s0078,2025-03-01 06:00:00,33
u021,s0057,2025-03-01 07:21:00,139
u021,s0081,2025-03-01 11:05:00,41
u021,s0177,2025-03-01 14:27:00,171
u021,s0142,2025-03-01 18:27:00,291
u021,s0147,2025-03-01 20:54:00,322
u021,s0025,2025-03-01 21:38:00,49
u021,s0092,2025-03-01 23:40:00,109
u021,s0068,2025-03-02 00:20:00,217
u021,s0150,2025-03-02 04:12:00,157
u021,s0066,2025-03-02 05:16:00,183
u021,s0147,2025-03-02 05:44:00,234
u021,s0056,2025-03-02 08:14:00,405
u021,s0186,2025-03-02 08:38:00,196
u021,s0124,2025-03-02 12:05:00,118
u021,s0177,2025-03-02 14:14:00,389
u021,s0025,2025-03-02 16:46:00,334
u021,s0077,2025-03-02 19:35:00,49
u021,s0148,2025-03-02 22:47:00,225
u021,s0200,2025-03-02 23:12:00,58
u021,s0198,2025-03-03 03:12:00,201
u021,s0112,2025-03-03 04:46:00,243
u021,s0031,2025-03-03 08:33:00,146
u021,s0168,2025-03-03 11:49:00,338
u021,s0163,2025-03-03 11:56:00,353
u021,s0014,2025-03-03 13:38:00,186
u021,s0011,2025-03-03 15:57:00,193
u021,s0145,2025-03-03 18:20:00,106
u021,s0129,2025-03-03 19:48:00,387
u021,s0040,2025-03-03 20:49:00,55
u021,s0188,2025-03-03 23:46:00,231
u021,s0193,2025-03-04 01:45:00,334
u021,s0130,2025-03-04 04:17:00,76
u021,s0111,2025-03-04 05:18:00,178
u021,s0101,2025-03-04 08:44:00,105
u021,s0087,2025-03-04 09:22:00,72
u021,s0147,2025-03-04 11:28:00,411
u021,s0141,2025-03-04 11:45:00,234
u021,s0022,2025-03-04 12:57:00,234
u021,s0112,2025-03-04 15:10:00,387
u021,s0196,2025-03-04 15:48:00,99
u021,s0144,2025-03-04 17:56:00,131
u021,s0102,2025-03-04 20:05:00,363
u021,s0051,2025-03-04 22:36:00,317
u021,s0189,2025-03-05 01:18:00,298
u021,s0063,2025-03-05 02:26:00,66
u021,s0199,2025-03-05 03:39:00,250
u021,s0176,2025-03-05 05:06:00,324
u021,s0029,2025-03-05 05:33:00,373
u021,s0109,2025-03-05 07:23:00,217
u021,s0049,2025-03-05 08:57:00,194
u021,s0153,2025-03-05 10:30:00,365
u021,s0198,2025-03-05 10:41:00,186
u021,s0090,2025-03-05 11:29:00,345
u021,s0114,2025-03-05 15:04:00,349
u021,s0113,2025-03-05 15:46:00,52
u021,s0060,2025-03-05 19:20:00,132
u021,s0096,2025-03-05 22:20:00,109
u021,s0187,2025-03-06 01:38:00,73
u021,s0190,2025-03-06 02:11:00,57
u021,s0159,2025-03-06 03:18:00,105
u021,s0074,2025-03-06 07:05:00,37
u021,s0178,2025-03-06 08:37:00,86
u021,s0116,2025-03-06 10:00:00,271
u021,s0085,2025-03-06 10:10:00,137
u021,s0138,2025-03-06 13:24:00,138
u021,s0140,2025-03-06 14:21:00,297
u021,s0067,2025-03-06 17:38:00,310
u021,s0160,2025-03-06 19:46:00,403
u021,s0178,2025-03-06 20:27:00,387
u021,s0005,2025-03-06 23:23:00,222
u021,s0170,2025-03-07 01:57:00,299
u021,s0066,2025-03-07 02:13:00,117
u021,s0073,2025-03-07 02:33:00,132
u021,s0179,2025-03-07 06:00:00,346
u021,s0014,2025-03-07 07:14:00,268
u021,s0003,2025-03-07 10:06:00,64
u021,s0170,2025-03-07 11:50:00,168
u021,s0169,2025-03-07 14:44:00,214
u021,s0028,2025-03-07 18:30:00,39
u021,s0167,2025-03-07 19:49:00,227
u021,s0098,2025-03-07 20:53:00,290
u021,s0026,2025-03-07 23:59:00,191
u021,s0153,2025-03-08 02:08:00,302
u021,s0048,2025-03-08 02:35:00,131
u021,s0118,2025-03-08 04:48:00,317
u021,s0006,2025-03-08 07:55:00,50
u021,s0136,2025-03-08 09:03:00,186
u021,s0126,2025-03-08 10:33:00,231
u021,s0041,2025-03-08 13:48:00,39
u021,s0176,2025-03-08 15:21:00,210
u021,s0161,2025-03-08 16:56:00,184
u021,s0129,2025-03-08 18:01:00,171
